idContrato,codigo_contratacion,estado,objeto_contratacion,entidad,ruc_entidad,departamento,provincia,distrito,fecha_publicacion,fecha_vencimiento,tiempo_restante_texto,moneda,monto_referencial,descripcion,enlace_publico,enlace_requerimiento,requerimiento_consultado,fecha_ultima_actualizacion,fecha_vencimiento_raw
78088,CM-505-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T14:09:36-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE TENSIOMETRO DIGITAL PORTATIL (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78088,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
78085,CM-504-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T14:04:45-05:00,2026-07-13T10:00:00-05:00,Vencido,,,AQUISICION DE UN MONITOR PORTATIL FUNCIONES VITALES (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78085,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
78104,CM-503-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T13:53:26-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE MANOMETRO PARA BALON DE OXIGENO PORTATIL (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78104,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
78079,CM-502-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T13:07:13-05:00,2026-07-10T11:00:00-05:00,Vencido,,,ADQUISICION DE MATERIALES PARA TUBERIA DE AGUA CALIENTE (EXP. 5164),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78079,,,2026-08-04T15:56:30-05:00,10/07/2026 11:00:00
78045,CM-500-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T12:23:00-05:00,2026-07-14T09:00:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO DE REPARACION DE FIBROBRONCOSCOPIO (EXP. 10597),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78045,,,2026-08-04T15:56:30-05:00,14/07/2026 09:00:00
77999,CM-495-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T10:42:10-05:00,2026-07-17T09:00:00-05:00,Vencido,,,CONTRATACION DE SERVICIO DE MANTENIMIENTO DE CENTRAL TELEFONICA IP (EXP. 3024),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77999,,,2026-08-04T15:56:30-05:00,17/07/2026 09:00:00
77961,CM-491-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T09:54:47-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE LEFLUNOMIDA 20 MG TAB - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77961,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
77907,CM-486-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T08:55:48-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE ELECTROCARDIOGRAFO DE 3 CANALES PARA EL SERVICIO DE EMERGENCIA (EXP. 7845),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77907,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
77319,CM-460-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T15:21:42-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE BROMUR DE VECURONIO 4MG X 1 ML - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77319,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
77296,CM-457-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T14:59:43-05:00,2026-08-04T10:00:00-05:00,Vencido,,,ADQUISICION DE RIFAXIMINA 200 MG TAB - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77296,,,2026-08-04T15:56:30-05:00,04/08/2026 10:00:00
77261,CM-454-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T14:15:22-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE INSULINA ASPARTATO 100 UI/ML INY 3ML - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77261,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
76976,CM-443-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T16:20:10-05:00,2026-07-13T10:00:00-05:00,Vencido,,,ADQUISICION DE PAÑOS DE LIMPIEZA PARA EL SERVICIO DE HEMODIALISIS (EXP. 13658),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76976,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
76936,CM-442-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T16:11:53-05:00,2026-07-06T09:00:00-05:00,Vencido,,,CONTRATACION DE SERVICIO DE FORMATOS DE RECETA MEDICA AUTOCOPIABLE PARA EL PROGRAMA DE PREVENCIO Y CONTROL DE CANCER (EXP. 7661),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76936,,,2026-08-04T15:56:30-05:00,06/07/2026 09:00:00
76891,CM-437-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T14:41:13-05:00,2026-07-06T09:00:00-05:00,Vencido,,,ADQUISICION DE FLUJOMETROS PARA OXIGENO MEDICINAL (EXP. 8017),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76891,,,2026-08-04T15:56:30-05:00,06/07/2026 09:00:00
76845,CM-435-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T12:35:22-05:00,2026-07-06T09:00:00-05:00,Vencido,,,ADQUISICION DE EPPS PARA PERSONAL QUE ELABORA QUIMIOTERAPIAS EN LA UNIDAD DE MEZCLAS ONCOLOGICAS DEL HRC (EXP. 13794),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76845,,,2026-08-04T15:56:30-05:00,06/07/2026 09:00:00
76580,CM-742-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-07-02T15:44:53-05:00,2026-07-10T10:00:00-05:00,Vencido,,,REQUERIMIENTO DE INSUMOS MEDICOS MATERIALES DE OSTEOSINTESIS ( PROTESIS DE CADERA CEMENTADA DE REVISION)PARA EL SERVICIO DE TRAUMATOLOGIA  DEL HRGDVA,https://prod6.seace.gob.pe/buscador-publico/contrataciones/76580,,,2026-08-04T17:22:55-05:00,10/07/2026 10:00:00
75397,CM-409-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-26T17:01:04-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISCION DE  TRIPTORELINA 3.75MG -INY - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/75397,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74891,CM-390-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-25T12:14:26-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE CARBOPLATINO Y FLUOROURACILO - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/74891,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74855,CM-389-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-25T11:41:51-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE MEDICAMENTO FOLINATO CALCICO Y GEMCITABINA - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/74855,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74509,CM-3036-2026-INIA,Vigente,Servicio,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,APURIMAC,ANDAHUAYLAS,TALAVERA,2026-06-24T12:19:53-05:00,2026-06-26T12:00:00-05:00,Vencido,,,P.S. 3036 SERVICIO DE MANTENIMIENTO CORRECTIVO DE UNA CAMIONETA PICK UP MARCA VOLKSWAGEN MODELO AMAROCK DE PLACA EGX- 701 PARA ACTIVIDADES DE TRANSFERENCIA DE LA EEA CHUMBIBAMBA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/74509,,,2026-08-04T17:22:55-05:00,26/06/2026 12:00:00
73823,CM-380-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-22T12:09:50-05:00,2026-07-03T10:00:00-05:00,Vencido,,,ADQUISICION DE REACTIVOS PARA PROCESAMIENTO DE PRUEBAS DE INMUNOLOGIA - SERVICIO DE PATOLOGIA CLINICA (Exp. 10714),https://prod6.seace.gob.pe/buscador-publico/contrataciones/73823,,,2026-08-04T15:56:30-05:00,03/07/2026 10:00:00
73667,CM-376-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-20T12:22:42-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE MEDICAMENTO TEMOZOLOMIDA - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/73667,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
72788,CM-690-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-06-17T09:04:47-05:00,2026-07-08T10:00:00-05:00,Vencido,,,REQUERIMIENTO DE PRODUCTOS FARMACEUTICOS PARA EL DEPARTAMENTO DE FARMACIA DEL HRGDVA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/72788,,,2026-08-04T17:22:55-05:00,08/07/2026 10:00:00
72764,CM-687-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-06-16T18:17:21-05:00,2026-07-08T10:00:00-05:00,Vencido,,,REQUERIMIENTO DE PRODUCTOS FARMACEUTICOS PARA EL DEPARTAMENTO DE FARMACIA DEL HRGDVA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/72764,,,2026-08-04T17:22:55-05:00,08/07/2026 10:00:00
72485,CM-354-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-16T10:32:24-05:00,2026-07-21T10:00:00-05:00,Vencido,,,ADQUSICION DE MATERIAL QUIRURGICO PARA CANCER DE PIEL - SERVICIO DE DERMATOLOGIA - (Exp. 4450),https://prod6.seace.gob.pe/buscador-publico/contrataciones/72485,,,2026-08-04T15:56:30-05:00,21/07/2026 10:00:00
72117,CM-349-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-15T09:56:34-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE INSULINA DETEMIR 100 UI/ ML INY 3 ML PARA EL SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/72117,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
72102,CM-346-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-15T09:12:29-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE MEDICAMENTOS (PRAZICUANTEL 150 MG TAB - HALOPERIDOL 5 MG/ML INY 1 ML) PARA EL SERVICIO DE FARMACIA- Exp. 12601,https://prod6.seace.gob.pe/buscador-publico/contrataciones/72102,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
71221,CM-326-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-10T17:48:17-05:00,2026-07-24T12:00:00-05:00,Vencido,,,ADQUISICION DE MATERIAL PARA PARA DEFECTO CRANEAL POST CRANEOTOMIA DESCOMPRESIVA- SERVICIO DE NEUROCIRUGIA (Exp. 12872),https://prod6.seace.gob.pe/buscador-publico/contrataciones/71221,,,2026-08-04T15:56:30-05:00,24/07/2026 12:00:00
70824,CM-308-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-06-09T17:50:20-05:00,2026-08-10T12:00:00-05:00,"4 d, 20 h restantes",,,ADQUISICION DE MATERIAL DE OSTEOSINTESIS PARA COXARTROSIS IZQUIERDO - SERVICIO DE ORTOPEDIA Y TRAUMATOLOGIA (Exp. 586),https://prod6.seace.gob.pe/buscador-publico/contrataciones/70824,,,2026-08-05T15:38:53-05:00,10/08/2026 12:00:00
69955,CM-617-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-06-05T08:37:19-05:00,2026-06-19T16:00:00-05:00,Vencido,,,REQUERIMIENTO DE RECATIVOS DE INMONOHEMATOLOGIA PARA EL SERVICIO DE BANCO DE SANGRE DEL HRGDVA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/69955,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/273801,1,2026-08-04T17:22:55-05:00,19/06/2026 16:00:00
69392,CM-283-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-06-03T14:02:09-05:00,2026-08-10T11:00:00-05:00,"2 d, 22 h restantes",,,ADQUISICION DE MATERIAL DE OSTEOSINTESIS PARA AFLOJAMIENTO DE PROTESIS CADERA IZQUIERDO (Exp. 12405),https://prod6.seace.gob.pe/buscador-publico/contrataciones/69392,,,2026-08-07T12:05:47-05:00,10/08/2026 11:00:00
68477,CM-2-2026-SUNARP/ZRXIV/UA/ABA,Vigente,Servicio,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,,CUSCO,,,2026-05-29T17:16:28-05:00,2026-06-02T23:59:00-05:00,Vencido,,,"Servicio de desinstalación, instalación y configuración de gabinete inteligente por la reubicación de la Oficina Registral de Huanta de la Zona Registral N° XIV",https://prod6.seace.gob.pe/buscador-publico/contrataciones/68477,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/268294,1,2026-08-04T15:56:30-05:00,02/06/2026 23:59:00
67572,CM-571-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-05-26T17:37:54-05:00,2026-07-08T10:00:00-05:00,Vencido,,,REQUERIMEINTO DE PRODUCTOS FARMACEUTICOS PARA EL DEPARTAMENTO DE FARMACIA DEL HRGDV-A.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/67572,,,2026-08-04T17:22:55-05:00,08/07/2026 10:00:00
67524,CM-268-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-05-26T16:13:00-05:00,2026-08-03T08:00:00-05:00,Vencido,,,ADQUISICION DE CALCITRIOL 1UG/ML PARA PACIENTE RENAL CRONICO (Exp. 11465),https://prod6.seace.gob.pe/buscador-publico/contrataciones/67524,,,2026-08-04T15:56:30-05:00,03/08/2026 08:00:00
67357,CM-558-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-05-26T11:24:48-05:00,2026-07-01T13:00:00-05:00,Vencido,,,REQUERIMIENTO DE REPUESTOS ODONTOLOGICOS PARA EL DEPARTAMENTO DE ODONTOLOGIA DEL HRGDV-A.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/67357,,,2026-08-04T17:22:55-05:00,01/07/2026 13:00:00
67254,CM-555-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-05-26T10:50:07-05:00,2026-07-16T10:00:00-05:00,Vencido,,,REQUERIMIENTO DE REPUESTOS ODONTOLOGICOS PARA EL DEPARTAMENTO DE ODONTOLOGIA DEL HRGDV-A.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/67254,,,2026-08-04T17:22:55-05:00,16/07/2026 10:00:00
65093,CM-27171-2026-INIA,Vigente,Servicio,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,APURIMAC,ANDAHUAYLAS,TALAVERA,2026-05-18T11:20:56-05:00,2026-06-08T10:00:00-05:00,Vencido,,,PS 2717 SERVICIO MANTENIMIENTO PREVENTIVO DE MOTOCICLETAS - APURIMAC (Servicio de mantenimiento preventivo de motocicletas ¿ 5.1.8 COTIZAR DE ACUERDO AL TDR,https://prod6.seace.gob.pe/buscador-publico/contrataciones/65093,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/255231,1,2026-08-04T17:22:55-05:00,08/06/2026 10:00:00
58728,CM-654-2026-PNAS - P65,Vigente,Servicio,PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,,APURIMAC,ABANCAY,ABANCAY,2026-04-20T11:48:11-05:00,2026-04-21T17:00:00-05:00,Vencido,,,"PS 696 - ""SERVICIO MANTENIMIENTO PREVENTIVO DE CAMIONETA DE PLACA EGI-892 PARA LA UNIDAD TERRITORIAL APURIMAC DEL PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA - PENSIÓN 65 """,https://prod6.seace.gob.pe/buscador-publico/contrataciones/58728,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/230034,1,2026-08-04T17:22:55-05:00,21/04/2026 17:00:00
58005,CM-2-2026-RSSLC,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - RED DE SERVICIOS  DE SALUD LA CONVENCION,,CUSCO,,,2026-04-16T15:00:41-05:00,2026-04-19T23:59:00-05:00,Vencido,,,CONTRATACION DE SERVICIO DE LICENCIADA EN ENFERMERIA,https://prod6.seace.gob.pe/buscador-publico/contrataciones/58005,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/227311,1,2026-08-04T15:56:30-05:00,19/04/2026 23:59:00
52975,CM-1317-2026-GRAP,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,,APURIMAC,ABANCAY,ABANCAY,2026-03-24T09:41:25-05:00,2026-03-25T16:00:00-05:00,Vencido,,,"ADQUISICION DE DIESEL  B5-S50 UV PARA EL   PROYECTO ""MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LAS INSTITUCIONES EDUCATIVAS DEL NIVEL PRIMARIO N 54385 SEÑOR DE LA EXALTACION, N 54621 FIDELIA VALENZUELA Y N 54389 PATAPATA, DISTRITO DE CHUQUIBAMBILLA PROVINCIA DE GRAU - REGIÓN APURIMAC"".",https://prod6.seace.gob.pe/buscador-publico/contrataciones/52975,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/206913,1,2026-08-04T17:22:55-05:00,25/03/2026 16:00:00
50077,CM-876-2026-INIA,Vigente,Bien,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,CUSCO,,,2026-03-11T13:40:10-05:00,2026-03-14T13:00:00-05:00,Vencido,,,PC 876- ADQUISICION DE MATERIALES AGRICOLAS PARA LA CONSERVACIÓN DE LA COLECCIÓN DE CACAO DEL BANCO DE GERMOPLASMA Y EVALUACIÓN DE ACCESIONES PROMISORIAS DE CAFÉ EN PARCELAS MULTILOCALES EN EL VRAEM ¿ EEA PERLA DEL VRAEM,https://prod6.seace.gob.pe/buscador-publico/contrataciones/50077,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/194660,1,2026-08-04T15:56:30-05:00,14/03/2026 13:00:00
50074,CM-901-2026-INIA,Vigente,Bien,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,CUSCO,,,2026-03-11T13:26:15-05:00,2026-03-14T13:00:00-05:00,Vencido,,,PC 901- ADQUISICIÓN DE SEMILLAS PARA LAS ACTIVIDADES DE INVESTIGACIÓN FORESTAL Y AGRÍCOLA EN LA EEA PERLA DEL VRAEM,https://prod6.seace.gob.pe/buscador-publico/contrataciones/50074,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/194630,1,2026-08-04T15:56:30-05:00,14/03/2026 13:00:00
45701,CM-58-2026-INIA,Vigente,Servicio,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,CUSCO,,,2026-02-22T07:52:53-05:00,2026-02-23T16:00:00-05:00,Vencido,,,P.S. 1416 MANTENIMIENTO CORRECTIVO DE MOTOGUADAÑADORA,https://prod6.seace.gob.pe/buscador-publico/contrataciones/45701,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/177288,1,2026-08-04T15:56:30-05:00,23/02/2026 16:00:00
